TITLE="anvil_cfd_result"
VARIABLES="x" "y" "rho" "u" "v" "p" "T" "Mach" "p0"
ZONE T="Fluid", I=80, J=40, DATAPACKING=POINT
4.18750000e-01 5.31336923e-01 1.17659149e+00 6.94447579e+02 8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.31250000e-01 5.33541010e-01 1.17659149e+00 6.94447579e+02 5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.43750000e-01 5.35745098e-01 1.17659149e+00 6.94447579e+02 -1.15761565e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.56250000e-01 5.37949185e-01 1.17659149e+00 6.94447579e+02 -5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.68750000e-01 5.40153272e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.81250000e-01 5.42357359e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.93750000e-01 5.44561447e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.06250000e-01 5.46765534e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.18750000e-01 5.48969621e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.31250000e-01 5.51173709e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.43750000e-01 5.53377796e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.56250000e-01 5.55581883e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.68750000e-01 5.57785970e-01 1.17659149e+00 6.94447579e+02 3.50178734e-13 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.81250000e-01 5.59990058e-01 1.17659149e+00 6.94447579e+02 6.45775891e-11 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.93750000e-01 5.62194145e-01 1.17659149e+00 6.94447579e+02 7.11340347e-09 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.06250000e-01 5.64398232e-01 1.17659149e+00 6.94447579e+02 5.06805430e-07 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.18750000e-01 5.66602319e-01 1.17659159e+00 6.94447562e+02 2.33615457e-05 1.01325012e+05 3.00000010e+02 1.99999992e+00 7.92812294e+05
6.31250000e-01 5.68806407e-01 1.17659446e+00 6.94447079e+02 6.91867688e-04 1.01325358e+05 3.00000303e+02 1.99999755e+00 7.92812080e+05
6.43750000e-01 5.71010494e-01 1.17664767e+00 6.94438138e+02 1.31310670e-02 1.01331773e+05 3.00005730e+02 1.99995371e+00 7.92808209e+05
6.56250000e-01 5.73214581e-01 1.17728056e+00 6.94332180e+02 1.61778970e-01 1.01408114e+05 3.00070345e+02 1.99943330e+00 7.92763483e+05
6.68750000e-01 5.75418668e-01 1.18208574e+00 6.93529491e+02 1.29754210e+00 1.01989518e+05 3.00563960e+02 1.99548467e+00 7.92427020e+05
6.81250000e-01 5.77622756e-01 1.20508293e+00 6.89665214e+02 6.76080023e+00 1.04808545e+05 3.02977309e+02 1.97653856e+00 7.90699308e+05
6.93750000e-01 5.79826843e-01 1.27323738e+00 6.78121532e+02 2.26758094e+01 1.13400190e+05 3.10266400e+02 1.92147168e+00 7.85501689e+05
7.06250000e-01 5.82030930e-01 1.39733959e+00 6.57479873e+02 4.96682135e+01 1.29559612e+05 3.22996650e+02 1.83008095e+00 7.79526657e+05
7.18750000e-01 5.84235017e-01 1.53828871e+00 6.34889135e+02 7.67888481e+01 1.48441336e+05 3.36161016e+02 1.73991851e+00 7.78316400e+05
7.31250000e-01 5.86439105e-01 1.64187815e+00 6.18730164e+02 9.45125392e+01 1.62586233e+05 3.44963536e+02 1.68102589e+00 7.79917552e+05
7.43750000e-01 5.88643192e-01 1.69716131e+00 6.10238802e+02 1.01488168e+02 1.70317470e+05 3.49595974e+02 1.65041137e+00 7.80340420e+05
7.56250000e-01 5.90847279e-01 1.72075549e+00 6.06943235e+02 1.03829958e+02 1.73533625e+05 3.51313486e+02 1.63876029e+00 7.81354373e+05
7.68750000e-01 5.93051366e-01 1.72714658e+00 6.05779621e+02 1.04645743e+02 1.74518658e+05 3.52000283e+02 1.63447922e+00 7.80786478e+05
7.81250000e-01 5.95255454e-01 1.72282181e+00 6.06246288e+02 1.05621277e+02 1.73886640e+05 3.51605939e+02 1.63706231e+00 7.80962410e+05
7.93750000e-01 5.97459541e-01 1.71485325e+00 6.07061297e+02 1.07272176e+02 1.72754786e+05 3.50940486e+02 1.64151094e+00 7.81048453e+05
8.06250000e-01 5.99663628e-01 1.71156959e+00 6.07388767e+02 1.07866991e+02 1.72290838e+05 3.50669476e+02 1.64328045e+00 7.81012293e+05
8.18750000e-01 6.01867715e-01 1.71254874e+00 6.07279790e+02 1.07710800e+02 1.72428944e+05 3.50749914e+02 1.64273352e+00 7.81000031e+05
8.31250000e-01 6.04071803e-01 1.71546187e+00 6.06967630e+02 1.07193721e+02 1.72840432e+05 3.50989902e+02 1.64111345e+00 7.80971975e+05
8.43750000e-01 6.06275890e-01 1.71820888e+00 6.06699687e+02 1.06581333e+02 1.73227898e+05 3.51214326e+02 1.63960389e+00 7.80960604e+05
8.56250000e-01 6.08479977e-01 1.71809447e+00 6.06711413e+02 1.06599697e+02 1.73211798e+05 3.51205069e+02 1.63966470e+00 7.80958911e+05
8.68750000e-01 6.10684064e-01 1.71707761e+00 6.06819562e+02 1.06765708e+02 1.73068327e+05 3.51121978e+02 1.64021878e+00 7.80957775e+05
8.81250000e-01 6.12888152e-01 1.71565881e+00 6.06961177e+02 1.07058929e+02 1.72868470e+05 3.51006540e+02 1.64099525e+00 7.80960819e+05
8.93750000e-01 6.15092239e-01 1.71517113e+00 6.07001311e+02 1.07175441e+02 1.72799723e+05 3.50966715e+02 1.64124751e+00 7.80944350e+05
9.06250000e-01 6.17296326e-01 1.71538692e+00 6.06975272e+02 1.07150748e+02 1.72830347e+05 3.50984756e+02 1.64112562e+00 7.80940598e+05
9.18750000e-01 6.19500414e-01 1.71590756e+00 6.06917712e+02 1.07051219e+02 1.72903171e+05 3.51026106e+02 1.64083199e+00 7.80927183e+05
9.31250000e-01 6.21704501e-01 1.71633410e+00 6.06882286e+02 1.06952235e+02 1.72966054e+05 3.51066502e+02 1.64059894e+00 7.80939415e+05
9.43750000e-01 6.23908588e-01 1.71636723e+00 6.06868815e+02 1.06950553e+02 1.72968637e+05 3.51064968e+02 1.64056643e+00 7.80913167e+05
9.56250000e-01 6.26112675e-01 1.71621318e+00 6.06881185e+02 1.06976931e+02 1.72946836e+05 3.51052228e+02 1.64064082e+00 7.80901474e+05
9.68750000e-01 6.28316763e-01 1.71602280e+00 6.06896474e+02 1.07014014e+02 1.72920085e+05 3.51036868e+02 1.64073395e+00 7.80889258e+05
9.81250000e-01 6.30520850e-01 1.71595249e+00 6.06898855e+02 1.07040933e+02 1.72909788e+05 3.51030349e+02 1.64076787e+00 7.80882310e+05
9.93750000e-01 6.32724937e-01 1.71581830e+00 6.06913300e+02 1.07057778e+02 1.72891107e+05 3.51019875e+02 1.64083802e+00 7.80879728e+05
6.25000000e-03 4.73602044e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.87500000e-02 4.75806131e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.12500000e-02 4.78010218e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.37500000e-02 4.80214305e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.62500000e-02 4.82418393e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.87500000e-02 4.84622480e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
8.12500000e-02 4.86826567e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
9.37500000e-02 4.89030654e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.06250000e-01 4.91234742e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.18750000e-01 4.93438829e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.31250000e-01 4.95642916e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.43750000e-01 4.97847003e-01 1.17659149e+00 6.94447579e+02 -2.89403913e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.56250000e-01 5.00051091e-01 1.17659149e+00 6.94447579e+02 -2.60463521e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.68750000e-01 5.02255178e-01 1.17659149e+00 6.94447579e+02 5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.81250000e-01 5.04459265e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.93750000e-01 5.06663353e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.06250000e-01 5.08867440e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.18750000e-01 5.11071527e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.31250000e-01 5.13275614e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.43750000e-01 5.15479702e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.56250000e-01 5.17683789e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.68750000e-01 5.19887876e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.81250000e-01 5.22091963e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.93750000e-01 5.24296051e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.06250000e-01 5.26500138e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.18750000e-01 5.28704225e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.31250000e-01 5.30908312e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.43750000e-01 5.33112400e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.56250000e-01 5.35316487e-01 1.17659149e+00 6.94447579e+02 8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.68750000e-01 5.37520574e-01 1.17659149e+00 6.94447579e+02 5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.81250000e-01 5.39724661e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.93750000e-01 5.41928749e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.06250000e-01 5.44132836e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.18750000e-01 5.46336923e-01 1.17659149e+00 6.94447579e+02 -8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.31250000e-01 5.48541010e-01 1.17659149e+00 6.94447579e+02 -5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.43750000e-01 5.50745098e-01 1.17659149e+00 6.94447579e+02 1.15761565e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.56250000e-01 5.52949185e-01 1.17659149e+00 6.94447579e+02 5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.68750000e-01 5.55153272e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.81250000e-01 5.57357359e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.93750000e-01 5.59561447e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.06250000e-01 5.61765534e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.18750000e-01 5.63969621e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.31250000e-01 5.66173709e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.43750000e-01 5.68377796e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.56250000e-01 5.70581883e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.68750000e-01 5.72785970e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.81250000e-01 5.74990058e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.93750000e-01 5.77194145e-01 1.17659149e+00 6.94447579e+02 7.03251508e-13 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.06250000e-01 5.79398232e-01 1.17659149e+00 6.94447579e+02 1.21422306e-10 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.18750000e-01 5.81602319e-01 1.17659149e+00 6.94447579e+02 1.28698875e-08 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.31250000e-01 5.83806407e-01 1.17659149e+00 6.94447578e+02 8.74522147e-07 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812301e+05
6.43750000e-01 5.86010494e-01 1.17659165e+00 6.94447552e+02 3.77885204e-05 1.01325020e+05 3.00000017e+02 1.99999987e+00 7.92812289e+05
6.56250000e-01 5.88214581e-01 1.17659600e+00 6.94446820e+02 1.05075975e-03 1.01325543e+05 3.00000460e+02 1.99999628e+00 7.92811967e+05
6.68750000e-01 5.90418668e-01 1.17667213e+00 6.94434032e+02 1.88588231e-02 1.01334723e+05 3.00008226e+02 1.99993357e+00 7.92806447e+05
6.81250000e-01 5.92622756e-01 1.17752466e+00 6.94291374e+02 2.19245946e-01 1.01437574e+05 3.00095295e+02 1.99923273e+00 7.92746417e+05
6.93750000e-01 5.94826843e-01 1.18360699e+00 6.93275208e+02 1.65826529e+00 1.02174202e+05 3.00721223e+02 1.99423359e+00 7.92318957e+05
7.06250000e-01 5.97030930e-01 1.21088916e+00 6.88684884e+02 8.13798064e+00 1.05528141e+05 3.03594740e+02 1.97176386e+00 7.90245896e+05
7.18750000e-01 5.99235017e-01 1.28661538e+00 6.75862231e+02 2.57183806e+01 1.15115078e+05 3.11683503e+02 1.91102614e+00 7.84600636e+05
7.31250000e-01 6.01439105e-01 1.41616690e+00 6.54386686e+02 5.35236638e+01 1.32053986e+05 3.24838443e+02 1.81718760e+00 7.78981813e+05
7.43750000e-01 6.03643192e-01 1.55391554e+00 6.32373723e+02 8.00557035e+01 1.50546419e+05 3.37499679e+02 1.73077571e+00 7.78486681e+05
7.56250000e-01 6.05847279e-01 1.64686234e+00 6.17555403e+02 9.71077851e+01 1.63294697e+05 3.45418130e+02 1.67787044e+00 7.79609237e+05
7.68750000e-01 6.08051366e-01 1.68896356e+00 6.10804813e+02 1.04835929e+02 1.69117661e+05 3.48818114e+02 1.65523088e+00 7.80451513e+05
7.81250000e-01 6.10255454e-01 1.70171821e+00 6.08342477e+02 1.09355340e+02 1.70878683e+05 3.49808684e+02 1.64850323e+00 7.80680789e+05
7.93750000e-01 6.12459541e-01 1.70496760e+00 6.07900566e+02 1.09106177e+02 1.71353594e+05 3.50112352e+02 1.64651119e+00 7.80522605e+05
8.06250000e-01 6.14663628e-01 1.71170582e+00 6.07122034e+02 1.08189615e+02 1.72310135e+05 3.50680843e+02 1.64270481e+00 7.80428425e+05
8.18750000e-01 6.16867715e-01 1.71926621e+00 6.06342984e+02 1.06730604e+02 1.73378562e+05 3.51303611e+02 1.63852934e+00 7.80387140e+05
8.31250000e-01 6.19071803e-01 1.72182087e+00 6.06121001e+02 1.06107188e+02 1.73739048e+05 3.51511725e+02 1.63717573e+00 7.80431602e+05
8.43750000e-01 6.21275890e-01 1.72018579e+00 6.06311175e+02 1.06305884e+02 1.73508142e+05 3.51378229e+02 1.63807643e+00 7.80442658e+05
8.56250000e-01 6.23479977e-01 1.71657636e+00 6.06707146e+02 1.06861370e+02 1.72998987e+05 3.51083790e+02 1.64005739e+00 7.80456812e+05
8.68750000e-01 6.25684064e-01 1.71386359e+00 6.06988052e+02 1.07359509e+02 1.72616644e+05 3.50862345e+02 1.64154213e+00 7.80460245e+05
8.81250000e-01 6.27888152e-01 1.71404589e+00 6.06968097e+02 1.07337400e+02 1.72642308e+05 3.50877186e+02 1.64144483e+00 7.80462870e+05
8.93750000e-01 6.30092239e-01 1.71505907e+00 6.06859619e+02 1.07181311e+02 1.72785096e+05 3.50959936e+02 1.64089454e+00 7.80466787e+05
9.06250000e-01 6.32296326e-01 1.71643646e+00 6.06721597e+02 1.06895807e+02 1.72980634e+05 3.51075156e+02 1.64013135e+00 7.80460188e+05
9.18750000e-01 6.34500414e-01 1.71695123e+00 6.06666824e+02 1.06847947e+02 1.73052006e+05 3.51114708e+02 1.63987326e+00 7.80481427e+05
9.31250000e-01 6.36704501e-01 1.71668348e+00 6.06699462e+02 1.06872144e+02 1.73014001e+05 3.51092351e+02 1.64002222e+00 7.80483572e+05
9.43750000e-01 6.38908588e-01 1.71616580e+00 6.06756103e+02 1.06959250e+02 1.72941405e+05 3.51050896e+02 1.64030781e+00 7.80488791e+05
9.56250000e-01 6.41112675e-01 1.71572552e+00 6.06796070e+02 1.07053436e+02 1.72878738e+05 3.51013741e+02 1.64054297e+00 7.80479952e+05
9.68750000e-01 6.43316763e-01 1.71573990e+00 6.06794045e+02 1.07051889e+02 1.72880518e+05 3.51014414e+02 1.64053537e+00 7.80479133e+05
9.81250000e-01 6.45520850e-01 1.71579854e+00 6.06789268e+02 1.07043472e+02 1.72888902e+05 3.51019439e+02 1.64050721e+00 7.80484164e+05
9.93750000e-01 6.47724937e-01 1.71563463e+00 6.06809693e+02 1.07077849e+02 1.72866264e+05 3.51007007e+02 1.64060572e+00 7.80496758e+05
6.25000000e-03 4.88602044e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.87500000e-02 4.90806131e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.12500000e-02 4.93010218e-01 1.17659149e+00 6.94447579e+02 8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.37500000e-02 4.95214305e-01 1.17659149e+00 6.94447579e+02 -5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.62500000e-02 4.97418393e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.87500000e-02 4.99622480e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
8.12500000e-02 5.01826567e-01 1.17659149e+00 6.94447579e+02 -8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
9.37500000e-02 5.04030654e-01 1.17659149e+00 6.94447579e+02 -5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.06250000e-01 5.06234742e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.18750000e-01 5.08438829e-01 1.17659149e+00 6.94447579e+02 -8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.31250000e-01 5.10642916e-01 1.17659149e+00 6.94447579e+02 -5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.43750000e-01 5.12847003e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.56250000e-01 5.15051091e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.68750000e-01 5.17255178e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.81250000e-01 5.19459265e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.93750000e-01 5.21663353e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.06250000e-01 5.23867440e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.18750000e-01 5.26071527e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.31250000e-01 5.28275614e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.43750000e-01 5.30479702e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.56250000e-01 5.32683789e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.68750000e-01 5.34887876e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.81250000e-01 5.37091963e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.93750000e-01 5.39296051e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.06250000e-01 5.41500138e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.18750000e-01 5.43704225e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.31250000e-01 5.45908312e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.43750000e-01 5.48112400e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.56250000e-01 5.50316487e-01 1.17659149e+00 6.94447579e+02 -8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.68750000e-01 5.52520574e-01 1.17659149e+00 6.94447579e+02 -5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.81250000e-01 5.54724661e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.93750000e-01 5.56928749e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.06250000e-01 5.59132836e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.18750000e-01 5.61336923e-01 1.17659149e+00 6.94447579e+02 8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.31250000e-01 5.63541010e-01 1.17659149e+00 6.94447579e+02 5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.43750000e-01 5.65745098e-01 1.17659149e+00 6.94447579e+02 -1.15761565e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
